"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PARP8",1757.5945993399,-2.11975544705957,0.578962677746059,-3.66129895507587,0.000250939736294501,0.00229259830538595
"PARPBP",65.1088459899763,-1.74108838012068,0.584377716542315,-2.97938872553605,0.00288824111723693,0.0157859909131744
"PAX5",330.753621614337,-3.14409422413815,1.00309596837513,-3.13439025104558,0.00172211659521031,0.010503331307301
"PAXBP1",1013.63544344024,-1.12333693349613,0.424938728355045,-2.64352683937427,0.00820472605606503,0.0355805732685716
"PBX2",514.489656744036,1.63850490326573,0.534901043409823,3.06319257263135,0.00218989086253345,0.0127036600821312
"PCBP4",241.506455071723,2.44433723315309,0.531794860353125,4.59639123163015,4.29871209771171e-06,8.10335671803046e-05
"PCDH11Y",64.2149646904794,2.10908210037917,0.764105437556637,2.76019773805475,0.00577663854561534,0.0268929223047975
"PCDHA7",17.0852274096618,6.24988963824924,1.75000433073207,3.57135666952022,0.00035513687994084,0.00301783124564982
"PCDHB2",77.0283779560452,2.32980973571654,0.754303118960672,3.0886916375564,0.00201039987325554,0.0119118880190756
"PCDHGA10",422.182581250658,2.37432786519745,0.635646484197478,3.73529615002135,0.000187494407694093,0.00180559559007773
"PCDHGA4",33.9914563293172,3.9559056462263,1.10060885751015,3.5942883970383,0.000325279380725411,0.00281849046414863
"PCDHGA6",194.341590882624,1.49641208696047,0.399725671338166,3.74359765774092,0.000181404050179368,0.00176054616874809
"PCDHGB4",108.421875541978,2.49890112321074,0.773527890884836,3.23052491404319,0.00123563135053855,0.00811974683859666
"PCGF1",101.387741872507,1.62901144379518,0.639550303049853,2.54712011866281,0.0108616038966011,0.0439934663106848
"PCGF2",253.18938676994,4.00976016520309,0.930599468803364,4.30879266496804,1.64148158762561e-05,0.000245805463750666
"PCLAF",232.13688703894,1.50874624426417,0.487174719157956,3.09693049522751,0.0019553571479336,0.0116547258296794
"PCMTD1",2394.15708332933,-1.01616856968943,0.214225346320752,-4.74345630496944,2.10102278507803e-06,4.36487483599961e-05
"PCNT",1972.61924877735,1.50610618268388,0.30073532975046,5.00807864487885,5.49760722497793e-07,1.370553481187e-05
"PCNX1",3691.40339467572,-1.89218010071564,0.398040274533192,-4.75374031669213,1.99687492360266e-06,4.16151237997194e-05
"PCNX3",612.698889424377,2.04966513770999,0.290791933034042,7.04856257986374,1.80775447113697e-12,2.00299195401976e-10
"PCNX4",1675.44210406477,-1.07639255924479,0.327593063451431,-3.28576114495288,0.00101707215125969,0.00694436391123698
"PCOLCE",2583.13616565746,2.26685084758968,0.481627769182815,4.70664482539261,2.51827099135372e-06,5.10929772650646e-05
"PCSK1",201.92740165768,-2.10128483335428,0.667434717240284,-3.14830016940487,0.00164222963086793,0.0101150796040859
"PCSK5",159673.640704742,7.09669677751894,0.9651443919978,7.3529897042961,1.93821872105305e-13,2.78099526422172e-11
"PCSK6",2655.35953092714,2.05648976698147,0.682160214138752,3.01467268884605,0.00257256714087761,0.0144390096941763
"PCYT1B",104.315633582696,2.47971638550856,0.621491177338751,3.98994623886184,6.60882731028937e-05,0.000778997942531981
"PDAP1",763.068450359496,1.89974450742979,0.357773537835548,5.30990782304032,1.09680692860454e-07,3.45027088077114e-06
"PDCD10",589.498528947241,-1.51160200394184,0.430605558153183,-3.51040987586163,0.000447416447337499,0.00362440033537737
"PDCD1LG2",401.903765004563,-2.64014538137158,0.466620646076254,-5.65801235665885,1.53136112680077e-08,6.51203972556814e-07
"PDCD6IP",2696.8768548795,-1.11321815157464,0.353979117988521,-3.14486955586669,0.00166160900403462,0.010215514789293
"PDE11A",190.723114378573,2.02698407128343,0.566310419390349,3.57928090651333,0.000344540964686477,0.00295295444766098
"PDE3B",634.844931989118,-1.6503925861668,0.493542876696918,-3.34397002589157,0.000825886600996621,0.00588600427154557
"PDE4A",280.841970578419,3.38703413813535,0.394622284365079,8.58297737438945,9.24485453726989e-18,3.92296550832576e-15
"PDE4B",847.533719905616,-1.98219486728764,0.511327287209505,-3.87656774216996,0.000105940323957045,0.00114209395729692
"PDE4D",1026.9516624913,-1.25252008823348,0.290631702419575,-4.30964715069267,1.63515227869107e-05,0.000245446628441706
"PDE7A",996.514896373936,-2.01349794409041,0.404766675741671,-4.97446569780231,6.54278480538107e-07,1.58553220119708e-05
"PDE8A",963.916277540121,-1.16199590364308,0.268400274151199,-4.32933948118284,1.49557235077405e-05,0.000229267447838875
"PDGFA",636.939851862268,1.57384028023654,0.482172961010278,3.26405752188787,0.0010982886509172,0.00739010420171818
"PDGFB",303.329963971111,3.72986180407951,0.637331630831129,5.85230925886337,4.84794089888232e-09,2.37561015447934e-07
"PDK1",1874.65677656832,-3.22192224145976,0.592512592056473,-5.43772788064675,5.39643081122826e-08,1.89483126935099e-06
"PDLIM7",519.515353313725,1.54298302114993,0.527641473536791,2.92430200910341,0.0034522962079055,0.0181000514117948
"PDPN",1019.03133515742,-1.53455259760639,0.455435386224942,-3.36941889897082,0.000753268546556,0.00547492270135308
"PDSS1P1",51.8907623367511,-3.6917294564626,1.36532618682803,-2.703917563494,0.00685272876695982,0.0308657007881637
"PDSS2",224.87115841749,-1.41366614197224,0.555818203152117,-2.54339662493088,0.0109780535947555,0.044339064579547
"PDZD4",108.362577946034,3.54728357232911,1.01388632469248,3.49869949513819,0.000467533187379669,0.00376191450315651
"PEAK3",33.6971924225996,2.47454130187833,0.654465105978685,3.78101334856945,0.000156191298234262,0.00155909872471678
"PEBP1P3",37.7625984027567,-4.63791692659946,1.19673247900118,-3.87548345848386,0.000106413208960325,0.00114632844482679
"PECAM1",5751.5435819629,-1.43219726829046,0.316076815558112,-4.53116836728931,5.86583642234956e-06,0.000105394812258864
"PEDS1-UBE2V1",58.5947384314657,-8.74261778708492,3.01251420331225,-2.90210010544429,0.00370670070783467,0.0191717943249623
"PEG3",318.88820716394,1.50562162584294,0.555707845939518,2.7093762250152,0.00674098519701441,0.0304563184869554
"PELI1",917.508531147191,-1.31290737581678,0.283392349588335,-4.63282575455532,3.60708122929982e-06,7.01165965274422e-05
"PELI3",135.159033269134,2.78437190729692,0.750392110067937,3.71055594793612,0.000206804583923724,0.00196125089004981
"PELP1",731.454231957374,2.69719572071717,0.344738699870689,7.82388435568412,5.12178612484696e-15,1.02148902473948e-12
"PER3",2506.27500955984,2.00055427755839,0.606056632557988,3.30093619983109,0.000963627924885865,0.00664989088531536
"PERM1",12.2567480998483,3.53523680369176,1.40905047699903,2.50894972280982,0.0121090718113733,0.0476808150456128
"PES1",460.049588086034,1.03633560628103,0.327993022986151,3.15962698488492,0.00157971243836594,0.00988495539967246
"PEX11A",85.291821419171,1.52005909598341,0.483838120561284,3.14166873461736,0.00167987981349264,0.0103024363469549
"PEX14",157.896449492789,1.09013908194277,0.385969227392471,2.82441968057279,0.00473663183360171,0.0230802309526881
"PEX3",217.013669722426,-1.41008206813813,0.508445946555585,-2.77331755261418,0.00554879450320901,0.0260143764861308
"PEX5",669.391197448482,1.74989315515515,0.400460713915197,4.36969993397582,1.2441738163004e-05,0.000196778767583626
"PEX6",295.646585959099,2.8238885272054,0.574808994764574,4.91274241169798,8.98112368703283e-07,2.07554496887813e-05
"PF4",54.6606288892208,-8.68897212218776,1.65242093111388,-5.25832852790759,1.45370646226803e-07,4.38619087495817e-06
"PFDN2",103.927395925812,1.86548026796729,0.734912057650418,2.53837210663192,0.0111369500196088,0.0447813167723949
"PFKFB2",582.192383805866,-1.18832218119126,0.421599892450708,-2.81860171805,0.00482333258488009,0.0234054854191846
"PFKL",1327.75182165321,1.02447092355911,0.328622306624855,3.1174722558582,0.00182409114676644,0.0110174663328619
"PFKP",2013.14244426126,1.309639708109,0.334834183504695,3.91130826130431,9.17975175245953e-05,0.00101598761904025
"PGA3",47.7339814431089,2.11164054632452,0.746880072972085,2.82728194624553,0.00469449748010389,0.0229439063051306
"PGA4",58.8073231331529,3.00109033105773,0.872544037086435,3.43947148052132,0.000582851191400573,0.00448298656432435
"PGA5",19.7009553859833,3.30417366118023,1.2502512937259,2.64280763216282,0.00822217347574556,0.0356407363182502
"PGAP3",211.054244217388,1.1538846855077,0.454443121755964,2.53911794516572,0.0111132350908695,0.0447039856095808
"PGBD2",328.912676390158,-1.0759372539933,0.300996126611657,-3.57458837130309,0.000350779322863581,0.00299355704543914
"PGLS",219.07335930972,2.22249443201574,0.442821536612865,5.01893934295873,5.19575508622945e-07,1.30344829483975e-05
"PGLYRP3",674.99574774442,4.85920035682607,0.789128014956153,6.15768324622978,7.38168086839914e-10,4.44774148759373e-08
"PGM2",474.559489903632,-1.43957147907765,0.408653666506834,-3.52271763858889,0.000427146172584121,0.00349738874124912
"PGM3",1141.50781499728,-1.06102657264717,0.321262762502421,-3.30267524434667,0.000957672274019426,0.00662675545268973
"PGPEP1",1269.96329232947,1.48035069212336,0.591539894456181,2.50253737067774,0.0123306606884817,0.0483472206127022
"PHETA1",220.608675366942,1.89101989482359,0.381135735734237,4.96153920382365,6.9936750687649e-07,1.68050428399334e-05
"PHF1",509.944594244882,2.04429661367862,0.410256492226162,4.9829720002375,6.26150141245233e-07,1.52664283826344e-05
"PHF20L1",1591.04953281378,-1.49269427002459,0.344257736342453,-4.33597886828525,1.45112885397997e-05,0.000223485049141131
"PHF23",183.071669474197,4.7674945221574,0.651463417279761,7.31813083544193,2.5144865062002e-13,3.4585461296315e-11
"PHIP",2768.72295028486,-1.49783738953312,0.460282703264475,-3.2541683163629,0.00113724876608184,0.00760096829448267
"PHKB",1819.90011476267,-1.24058659314812,0.382588737150604,-3.24261138053255,0.00118439643373672,0.00784419114123723
"PHKG1",141.085573658375,1.97634421446696,0.587550279993576,3.3637022766606,0.000769044565952011,0.0055692900593126
"PHLDA3",472.39031014579,2.58362652469063,0.41989685370715,6.15300281933652,7.60294532980783e-10,4.56726330294239e-08
"PHLDB1",4960.12718777391,2.48693338872346,0.514548686060602,4.83323241531036,1.34333801634399e-06,2.95712289160756e-05
"PHPT1",266.098059841197,1.82679955553953,0.682458501851039,2.6767921427965,0.00743307324726473,0.0328776253811151
"PHRF1",1291.70566054028,2.48062501424894,0.400270426128779,6.19737270684807,5.7413437508068e-10,3.57829249269034e-08
"PHTF1",445.483514722852,-1.446264878949,0.333542065351811,-4.33607940103003,1.45046567607687e-05,0.000223485049141131
"PHTF2",1092.88714561815,-2.24254730445473,0.465373558332048,-4.81881117718049,1.44416148528742e-06,3.15246830615949e-05
"PHYHD1",96.1811588994386,1.32097297778806,0.478959052469944,2.75800816578356,0.00581547451691234,0.0270169633741672
"PI4KB",602.749522926703,1.00858014086665,0.390553436663199,2.5824382688416,0.00981049114079689,0.040742847285526
"PIAS1",1562.91407645744,-1.13491150086411,0.332383976247639,-3.41445912548612,0.000639087819061319,0.00482453677741983
"PIAS4",180.561383241181,2.62852671412036,0.404113516921,6.5044266129663,7.79902779777123e-11,6.24673937344375e-09
"PIBF1",513.530871362198,-1.63634011501268,0.642871532922811,-2.54536097993494,0.0109164822234785,0.0441619313316541
"PICALM",4950.15178201773,-1.31374327557779,0.214740170209186,-6.11782729937314,9.48597878881583e-10,5.59728878592139e-08
"PICK1",227.29038964802,1.42314407279249,0.499351991795463,2.84998176872281,0.00437217351496615,0.0217778792663549
"PIDD1",162.366864543866,4.12266563889872,0.649231556924568,6.35006970152211,2.15217391331382e-10,1.54399124198312e-08
"PIEZO1",2617.96229631574,1.3399141941283,0.41079627931931,3.26174861259343,0.00110727290143664,0.00743800968213279
"PIGA",248.204182347597,-1.42562826886551,0.436314396140358,-3.26743348712909,0.00108527364560217,0.00731486907329832
"PIGB",292.852752028022,-1.76497684868132,0.418496363219549,-4.21742457951871,2.47108430193162e-05,0.00034536303656429
"PIGF",282.078711324413,-1.36193065986333,0.427235246390426,-3.18777692470329,0.00143371097995996,0.00913723032164474
"PIGK",641.028660760992,-1.27272939555156,0.424847308310763,-2.99573369221065,0.00273785423928752,0.0151424750272741
"PIGQ",344.918584236423,1.84665200520689,0.363824234627023,5.07567069329507,3.86131537254875e-07,1.01329044460674e-05
"PIGZ",59.9318240055652,1.94378725164698,0.730110947322753,2.66231763648342,0.00776046080789159,0.0340238800511299
"PIH1D1",252.176637498892,1.62667570935248,0.587527897649571,2.76867824636083,0.0056284188632534,0.0263072851672664
"PIK3AP1",1545.86734419537,-1.37764302341663,0.474703655683224,-2.90211167940942,0.00370656375825709,0.0191717943249623
"PIK3CG",1181.81007332225,-1.74965142155556,0.411007446502783,-4.2569822917885,2.07204760698879e-05,0.000299455923723076
"PIK3R2",171.800389120866,3.85280726443856,0.794565647953283,4.84894769156329,1.24118142295726e-06,2.75351749715902e-05
"PIK3R4",711.657474293496,-1.52988451263199,0.525898517060128,-2.90908694929268,0.00362486029864211,0.0188315222183168
"PIKFYVE",2299.06312587995,-1.6557754595481,0.37485372932352,-4.4171241474273,1.00022786821893e-05,0.000165410817609937
"PIM1",368.164520458863,-1.2489940697464,0.410741804298228,-3.04082529870648,0.00235930680267427,0.013501869403884
"PIM2",849.616477527025,-4.50402513313252,0.822522821522113,-5.47586646264432,4.35375932585615e-08,1.58741089570156e-06
"PIN1",347.645148570596,1.66087909941696,0.391692443294119,4.24026331845729,2.23257731489613e-05,0.000316239502615685
"PIN4",182.989659700639,1.87607753990136,0.664474954665511,2.82339842416748,0.00475174802882774,0.0231369293669288
"PINK1",2031.78988190423,2.7874216753023,0.557694398927214,4.99811667584291,5.78929539234693e-07,1.4360908868777e-05
"PINX1",127.510207168504,-1.17908440424653,0.424863541486089,-2.77520730567356,0.0055166530982198,0.0259002187831675
"PIP4K2A",1510.33972581108,-1.15216526800318,0.293801334230009,-3.92157942720975,8.79704406129132e-05,0.000982353005366148
"PIP4K2C",122.93515456444,2.82575753357545,0.680188721486286,4.15437281494592,3.26180984225467e-05,0.00043426926230926
"PIP5K1B",129.353133683635,-3.34032211485896,0.867630839377081,-3.84993474558506,0.000118149297938979,0.0012454384767944
"PIP5K1C",758.82773408976,3.14590266500057,0.432517356592771,7.27347149668848,3.50364749807176e-13,4.72140173659075e-11
"PIPSL",322.410166950872,4.09035774994188,0.818920044428845,4.99481943050337,5.8890841995958e-07,1.45541382003394e-05
"PITPNC1",338.899525055852,-1.35570573749025,0.327822774099149,-4.1354836960785,3.54207763755751e-05,0.000464147151139599
"PITPNM1",255.636109204857,2.27429382274679,0.750154243916263,3.03176825458401,0.00243125783430253,0.0137988065587165
"PITPNM3",311.114952443877,1.9879803260101,0.526455717155826,3.77615868006933,0.000159265550328843,0.0015818685935052
"PITX1",32.9664728904546,2.37392931943361,0.823409467988719,2.88304836381373,0.00393846966657117,0.020103835070008
"PKD1",4030.8936965405,2.91041612791542,0.597928330191985,4.8674999677318,1.13018850267055e-06,2.53012002877667e-05
"PKD1L1",247.398331929893,-2.15444092410181,0.665132011098788,-3.23911778135998,0.00119900049457322,0.0079251215538764
"PKD1P1",1134.66593218831,3.32656797699595,0.611398312008537,5.44091782992935,5.30067608687597e-08,1.87019222506852e-06
"PKD1P2",141.292869576555,4.2116746734316,1.27560413680219,3.30170979532085,0.000960974393792872,0.00663749185064932
"PKD1P3",758.851378605902,3.48298266280565,0.405107202133256,8.5976814148566,8.13427332830716e-18,3.52673798390778e-15
"PKD1P4",540.672938781256,2.50801573722951,0.466566704437259,5.37547088846494,7.63827930282904e-08,2.52328455547163e-06
"PKD1P5",417.875844129968,5.12831209930141,0.951261046951109,5.39106706380776,7.00405275297918e-08,2.35176423340916e-06
"PKD1P6",1112.89281087825,2.08397586981503,0.281272748250256,7.40909271438148,1.27166383260144e-13,1.92136844525781e-11
"PKHD1L1",351.633930231638,-4.62180001474726,1.00156909360111,-4.61455933921616,3.93930217974129e-06,7.54711264868014e-05
"PKN1",1399.87480593052,3.39214633926857,0.635945676120731,5.33401903124912,9.60624484866883e-08,3.05561319396892e-06
"PKN2",1527.62453262463,-1.2426412900783,0.36749871366353,-3.38134867926647,0.00072130949275821,0.00528889578072417
"PKN3",231.187001917537,3.25065091402518,0.896400434835788,3.62633794864309,0.000287469082965508,0.00255039296737727
"PKNOX2",30844.3196806019,9.10812492378594,1.01321002424755,8.98937506125642,2.48640163785129e-19,1.54964982079082e-16
"PKP3",21.674418833545,3.54766555099972,1.31892745002896,2.68981099068172,0.00714924984915866,0.0318838638174464
"PLAA",494.834704619309,-1.10766256861117,0.306920896354371,-3.60895130233252,0.00030743730890706,0.00269399371214516
"PLAC9",1074.17445803512,2.00893024125302,0.519987967696377,3.86341678280149,0.000111811995176925,0.00119505810922218
"PLB1",182.931324934288,-1.00323794843666,0.394429947834432,-2.54351363010037,0.0109743775228132,0.0443331953240806
"PLBD1",717.215057665276,-1.21800888073753,0.400212470153351,-3.04340561969701,0.00233916803315924,0.0134111307173779
"PLCB3",473.500130970682,3.73026513002845,0.499559271116271,7.46711220410968,8.19738668410218e-14,1.29752920656932e-11
"PLCD1",420.392092924794,1.64623430599531,0.53422281787122,3.08154996552797,0.0020592591261356,0.0121580414480901
"PLCD3",607.763948597318,2.3045599590718,0.457501438195524,5.03727369286847,4.72209349111765e-07,1.21050684558934e-05
"PLCH1",6.895205467719,-5.13302325079754,1.71297599102294,-2.9965529451071,0.00273050817792524,0.0151228145238936
"PLCH2",120.439287738744,2.80804830541363,0.953492342951616,2.94501400684675,0.00322940042848572,0.01719358306079
"PLCL2",1132.43446789537,-1.519697774497,0.27544624363357,-5.5172209083333,3.44402408177631e-08,1.28388067826069e-06
"PLCXD1",395.943470447794,1.09956153529518,0.347728080054548,3.16213040696252,0.00156619409087775,0.00981343856376556
"PLCXD2",123.155741280938,-1.9964276402187,0.636331812114988,-3.1374003345568,0.0017045321372655,0.0104247742856863
"PLCXD3",587.422991097885,3.31262285595749,0.66785203760646,4.96011491981026,7.04514887008474e-07,1.68880347433858e-05
"PLD2",337.586893413325,1.51704772581911,0.480395199575398,3.15791608067684,0.00158901293900247,0.00991691459492194
"PLD3",2125.02234969659,1.11364158436749,0.3632264652707,3.06597038169434,0.00216964805960594,0.0126279477840964
"PLEC",48878.0006209851,4.01005416767416,0.47287360413624,8.48018187650589,2.24842188779816e-17,8.30417150560119e-15
"PLEK",1806.25233802904,-1.98786485182318,0.47624626050135,-4.17402721384213,2.99261985549127e-05,0.000403275745931877
"PLEKHA4",4654.54481731175,6.2608005390892,0.691425953943934,9.05491109116923,1.36679088404126e-19,9.7354562111853e-17
"PLEKHA6",903.209193000076,4.21012321486,0.873562529679067,4.81948695350605,1.43927864227785e-06,3.1474751361392e-05
"PLEKHA8",386.556278308723,-1.52524800046626,0.361860785014007,-4.21501324164547,2.49763534286465e-05,0.000348341533413234
"PLEKHF1",188.853566552587,2.33375101611113,0.531239697068462,4.393028286458,1.11782576501928e-05,0.000180225683569479
"PLEKHF2",587.969680164542,-1.53259175759427,0.550740283044894,-2.78278492562953,0.00538945197698062,0.025428727283866
"PLEKHG1",909.227689236322,-1.17758654431529,0.383704058651747,-3.06899684213159,0.00214778861566299,0.0125356030772302
"PLEKHG2",462.796984259144,1.8522522604298,0.4488355101603,4.1267952702055,3.67853602468812e-05,0.000479194790832004
"PLEKHG4",386.135953600984,1.3972605636396,0.428620123602443,3.25990425250215,0.00111449830553797,0.00748371295284026
"PLEKHG5",661.117208121968,3.54470104926738,0.483518194847875,7.33106031383705,2.28338864976052e-13,3.20703543879041e-11
"PLEKHG7",24.0843461780637,-4.49432848192608,1.36099833525998,-3.30222922797887,0.000959196472970173,0.00663322276592133
"PLEKHH1",83.6993401431748,1.82410725220439,0.653695393820299,2.79045449830083,0.00526340978632723,0.0249580230096315
"PLEKHH3",319.234516050705,2.19443025078509,0.370294606980247,5.92617394209619,3.10074144025204e-09,1.61044758553091e-07
"PLET1",39.8609935433422,-3.1610860462943,1.21656309682564,-2.59837410368806,0.00936663851724791,0.0393446163833177
"PLGLB1",215.425982038692,-1.99717258220113,0.780693245462553,-2.55820399857286,0.0105214350297065,0.0429383057565924
"PLK2",416.724883827196,-1.51361152375956,0.551921559234567,-2.74243957032357,0.00609846699684316,0.0280765987500092
"PLOD2",2302.32387839182,-1.25099498807726,0.480164434363101,-2.60534704061662,0.00917812439941017,0.0387650387593893
"PLPP1",936.197144924251,-1.858539812099,0.364687056651581,-5.09625932207029,3.46430502362254e-07,9.23691168330586e-06
"PLPP6",146.563243187957,-1.18031361599381,0.404577026681413,-2.91740147896053,0.00352961133691614,0.0184246000023266
"PLPP7",123.900883083983,1.8420808857461,0.433621559542827,4.24813029981311,2.15562013728258e-05,0.000307742934989003
"PLPPR2",114.765260649127,1.53979578055921,0.532239382704276,2.89305119199486,0.00381519109040123,0.0196361731888935
"PLPPR4",225.499739679965,-2.01032773034891,0.666936345709122,-3.0142722664356,0.00257596520725793,0.0144446802271842
"PLSCR1",1258.68927783584,-1.26056317871439,0.500254035163632,-2.51984609839691,0.0117406155362631,0.0465979773642253
"PLSCR3",159.875290892757,2.20995127831795,0.817316097327746,2.70391258112191,0.00685283151622165,0.0308657007881637
"PLVAP",383.691313363483,1.76372293355747,0.683397798721622,2.58081447856099,0.00985675357510988,0.0408357069592836
"PLXNA3",875.868432050745,2.72701080527776,0.503185348497219,5.41949564593261,5.97674055677538e-08,2.05872389748408e-06
"PLXNB2",3646.82783299065,1.73903434519805,0.447840100387108,3.88315906435097,0.000103108068672003,0.00111517750628765
"PLXNB3",20.6623368835668,4.56838646899792,1.52216486161221,3.0012428904444,0.00268879997514856,0.0149374447644465
"PLXNC1",2510.25288791221,-2.17666447964823,0.59930590741254,-3.63197567840741,0.000281259635504735,0.00251206545925053
"PMCHL2",35.1496691052948,3.22623521627031,0.926198697149954,3.48330787572677,0.00049525845403021,0.00394308766753633
"PML",846.060166407257,1.5488383607637,0.345978427400929,4.47669056246928,7.58090026486598e-06,0.000131452390368117
"PMM1",112.697657105135,1.64943418360586,0.471550955370654,3.49789172266517,0.00046895147932944,0.0037667210244649
"PMS1",467.842822144688,-1.12823153968508,0.419399726003591,-2.69011034040452,0.00714283973544426,0.0318695292357271
"PMS2P9",10.9574373866948,-4.76048731220841,1.30493153412642,-3.64807439142414,0.000264213143974613,0.00238329576817263
"PMVK",190.191625129009,2.43842470790618,0.825380924240305,2.95430223342096,0.00313376936185621,0.0168508752097224
"PNKD",156.896655738188,1.76940339446373,0.500089724383333,3.53817186834943,0.000402907711719188,0.00333427029150518
"PNLIPP1",12.7093460889954,3.42570425847129,1.09307416428833,3.13400899078214,0.00172435572502991,0.0105121993101809
"PNLIPRP1",61.3654545666988,1.87446691045456,0.658444862161553,2.84680922909936,0.00441598170822462,0.0219412902812237
"PNMA6B",16.6282944263785,4.94761970201729,1.199261914006,4.12555392965857,3.69843500736335e-05,0.000481418873731989
"PNMA8B",246.656601914559,3.90842671992307,0.593398785092884,6.58650947408206,4.50286835748982e-11,3.82149814986285e-09
"PNOC",46.1111654749501,-6.40981710240516,1.57790983581775,-4.0622201325485,4.86082065292532e-05,0.00060552284261051
"PNPLA1",43.5090322984683,2.45445281197872,0.775400469672215,3.16540021315217,0.00154869772517458,0.00972519755380408
"PNPLA2",658.936749267606,4.34035905031339,0.976356273327873,4.44546644384169,8.77013701247638e-06,0.000148355905493493
"PNPLA6",518.353940447881,1.82235549570049,0.510338442521545,3.57087639076603,0.000355788781831784,0.00302208324738207
"POC1B",708.442697337711,-1.29482505860055,0.385963947698478,-3.35478239955224,0.000794274361201399,0.00569820426611536
"POC5",169.870089905274,-1.40699499603092,0.564793166223662,-2.49116859086382,0.0127323687848725,0.0497033398014284
"POGLUT1",412.333304485829,-1.59040296063092,0.430057127594495,-3.6981202230661,0.000217202016868818,0.00203260379208321
"POLD2",284.863195005426,2.57259865269785,0.81712912375091,3.14833797734282,0.00164201721913826,0.0101150796040859
"POLD3",409.055672769776,-1.00654602676567,0.376482937639674,-2.67355018284791,0.00750530460841721,0.0331456587932402
"POLD4",314.582376442965,2.23164161278567,0.399245646732844,5.58964545023324,2.27533709634694e-08,9.11231386537017e-07
"POLH",814.526344812484,1.20827362667419,0.345497374074656,3.49720060799393,0.000470168127943786,0.00377497308522982
"POLK",1142.56645238713,-1.17827044365616,0.334589203781592,-3.5215435236377,0.000429042231158468,0.00351120978999774
"POLM",184.56554977256,2.05916055376247,0.366458710424787,5.61907929920824,1.91977734029696e-08,7.96009132533943e-07
"POLR1F",752.946308441368,-2.25490308294712,0.531832488674947,-4.23987464279434,2.23644645266884e-05,0.000316338213134945
"POLR2B",1334.64324726068,-1.05099485795156,0.361368417400927,-2.90837496400664,0.00363312429392809,0.0188597165325616
"POLR2E",641.158493836355,2.61241102417194,0.591523493775591,4.41641126964777,1.00353066863048e-05,0.000165682248801045
"POLR2F",260.616093443717,1.63564979339798,0.434177702741791,3.76723581858074,0.000165065066064308,0.00162651071027004
"POLR2L",349.928385033568,2.02674792669652,0.6599657971719,3.07098933820751,0.0021335076911679,0.0124745462892561
"POLR3GL",189.441358958543,3.45870838025725,0.546134763207799,6.33306761126511,2.40334181404453e-10,1.70577399072257e-08
"POLR3H",434.142993604914,1.0238447388703,0.407494887356867,2.51253394983986,0.0119867571006275,0.0473769091587228
"POLRMT",407.142134057476,3.74558568316343,0.554907656166322,6.7499261211144,1.47920456001951e-11,1.4183296031264e-09
"POMT1",443.019653472372,1.0340158032877,0.332690527736739,3.10804100832689,0.00188331933531138,0.0113175643405069
"PON2",459.983532630455,-1.32175605158473,0.450846768636605,-2.93171903079582,0.003370915676669,0.0177410453904671
"POP5",111.559313712553,1.82798010199645,0.568302254560991,3.21656317096357,0.00129735968505414,0.00844469372020883
"POP7",72.4222473311332,2.89146390366168,0.590995562802552,4.89253064769237,9.95476084229805e-07,2.26900285987191e-05
"POT1",527.2341724386,-1.55446206542052,0.361949356413362,-4.29469492866085,1.74933720529889e-05,0.000259589146000602
"POTEE",8.18140481981425,6.31351810009971,2.47582789759454,2.55006339747354,0.0107703331673151,0.0436911193631267
"POU2F1",1515.95686134673,-1.11742113834826,0.298244805329705,-3.74665750544411,0.000179206498536069,0.00174231176389192
"POU3F4",11.6011641541349,3.21587831558948,1.23633600796899,2.60113617565213,0.00929155632024244,0.0391446555240632
"POU5F1",95.282028874032,1.451832247986,0.569339817375375,2.55002759982407,0.0107714391396168,0.0436911193631267
"POU5F1B",119.482625900398,2.03634546630814,0.684634458402136,2.97435433071942,0.00293605822626227,0.0159912377342665
"PPAN",219.75529557677,2.37119700741227,0.587213945630629,4.03804614154006,5.38982530608156e-05,0.000660286707030041
"PPARD",378.687919035842,1.19880365117703,0.302041835836955,3.96899869137384,7.21752781867655e-05,0.000835440364571591
"PPBP",481.008782918612,-4.84684003408247,1.17420663113826,-4.12775733465584,3.66318386657215e-05,0.000477819091137443
"PPDPF",370.571112772693,3.02394510598703,0.910295124248129,3.32193925402457,0.00089394153426467,0.00626328551969095
"PPFIA4",60.0474331437001,2.59491324744077,0.832287111890745,3.11781020079211,0.00182200097083665,0.0110081755111682
"PPIAL4C",13.0152960231924,-6.5862574969223,2.05761206810592,-3.20092285567955,0.00136988202879324,0.00881320231685559
"PPIAP39",9.73595035451517,-3.50926375126405,1.15955994944312,-3.02637543919087,0.00247504773841012,0.0139955633951946
"PPL",6045.09785543033,3.4913021598494,0.861376320381429,4.05316709693552,5.05288842997784e-05,0.000627098984738507
"PPM1G",477.869988725297,1.74174667947465,0.531783833932837,3.27529076352972,0.0010555327267211,0.00716526368336475
"PPM1M",425.527642842625,1.66264376368881,0.515649717982424,3.22436666928514,0.00126251632154269,0.00827188748910884
"PPM1N",42.0850602521136,2.14793485622343,0.614317399465473,3.49645778890909,0.00047147908075047,0.00378093236288193
"PPP1R11",353.199860501056,1.59964930096325,0.426085573504025,3.75429115754407,0.000173832709913753,0.0017019732776239
